Camera_Sit,Season,GRIDCODE,FREQUENCY,SUM_Shape_Area,RADIUS,BufferArea,PERCENT COvER
WB_ S2,Summer,9,9,1032880.486,1750,9621127.502,10.73554514
WB_ S2,Summer,12,3,3953120.122,1750,9621127.502,41.08790909
WB_ S2,Summer,14,8,341054.166,1750,9621127.502,3.544846131
WB_ S20,Summer,1,163,1160612.585,1750,9621127.502,12.06316604
WB_ S20,Summer,2,63,6051514.313,1750,9621127.502,62.89818228
WB_ S20,Summer,3,56,113336.5446,1750,9621127.502,1.177996494
WB_ S20,Summer,4,162,1313048.01,1750,9621127.502,13.64754816
WB_ S20,Summer,5,6,12905.07866,1750,9621127.502,0.134132706
WB_ S20,Summer,8,12,910017.2429,1750,9621127.502,9.458530122
WB_ S20,Summer,9,4,59688.96558,1750,9621127.502,0.620394705
WB_ S21,Summer,1,62,1700441.869,1750,9621127.502,17.67403944
WB_ S21,Summer,2,93,3135193.668,1750,9621127.502,32.5865515
WB_ S21,Summer,3,113,326698.7502,1750,9621127.502,3.395638922
WB_ S21,Summer,4,134,1870531.455,1750,9621127.502,19.44191525
WB_ S21,Summer,5,19,115692.5522,1750,9621127.502,1.202484347
WB_ S21,Summer,7,1,90000,1750,9621127.502,0.935441298
WB_ S21,Summer,8,16,1302849.26,1750,9621127.502,13.54154448
WB_ S21,Summer,9,10,676724.3673,1750,9621127.502,7.033732452
WB_ S21,Summer,12,1,402990.7337,1750,9621127.502,4.188601946
WB_ S22,Summer,1,122,1895250.322,1750,9621127.502,19.69883801
WB_ S22,Summer,2,29,7515290.689,1750,9621127.502,78.11236976
WB_ S22,Summer,3,13,30600,1750,9621127.502,0.318050041
WB_ S22,Summer,4,32,80981.77896,1750,9621127.502,0.841707783
WB_ S22,Summer,8,1,66600,1750,9621127.502,0.692226561
WB_ S22,Summer,9,1,32400,1750,9621127.502,0.336758867
WB_ S23,Summer,1,128,1082693.665,1750,9621127.502,11.25329297
WB_ S23,Summer,2,63,7346628.578,1750,9621127.502,76.35933083
WB_ S23,Summer,3,109,573827.2226,1750,9621127.502,5.964240912
WB_ S23,Summer,4,21,97472.64523,1750,9621127.502,1.01311042
WB_ S23,Summer,5,6,14890.80178,1750,9621127.502,0.154771899
WB_ S23,Summer,8,17,381579.6142,1750,9621127.502,3.966059218
WB_ S23,Summer,12,3,90644.64744,1750,9621127.502,0.94214163
WB_ S23,Summer,13,1,33385.34459,1750,9621127.502,0.347000334
WB_ S24,Summer,1,4,3747.846975,1750,9621127.502,0.038954343
WB_ S24,Summer,2,17,604030.2426,1750,9621127.502,6.278164825
WB_ S24,Summer,3,68,261013.9744,1750,9621127.502,2.712925012
WB_ S24,Summer,4,41,177728.1851,1750,9621127.502,1.847269825
WB_ S24,Summer,5,17,31449.8837,1750,9621127.502,0.326883556
WB_ S24,Summer,6,1,61126.42566,1750,9621127.502,0.635335366
WB_ S24,Summer,7,17,947169.382,1750,9621127.502,9.844681736
WB_ S24,Summer,8,5,117405.9045,1750,9621127.502,1.220292574
WB_ S24,Summer,9,13,872432.5261,1750,9621127.502,9.067882386
WB_ S24,Summer,12,2,6505419.42,1750,9621127.502,67.61597764
WB_ S24,Summer,13,2,39600,1750,9621127.502,0.411594171
WB_ S25,Summer,1,229,1099587.119,1750,9621127.502,11.42888002
WB_ S25,Summer,2,39,7161131.292,1750,9621127.502,74.43131058
WB_ S25,Summer,3,95,326241.2036,1750,9621127.502,3.390883277
WB_ S25,Summer,4,6,14400,1750,9621127.502,0.149670608
WB_ S25,Summer,6,1,36000,1750,9621127.502,0.374176519
WB_ S25,Summer,7,14,983762.8751,1750,9621127.502,10.2250269
WB_ S26,Summer,1,206,1650444.456,1750,9621127.502,17.15437672
WB_ S26,Summer,2,256,3294043.769,1750,9621127.502,34.23760644
WB_ S26,Summer,3,190,402946.6775,1750,9621127.502,4.188144035
WB_ S26,Summer,4,310,1652865.966,1750,9621127.502,17.17954539
WB_ S26,Summer,5,80,270045.9896,1750,9621127.502,2.806801901
WB_ S26,Summer,7,9,1302268.131,1750,9621127.502,13.53550434
WB_ S26,Summer,8,13,326045.4811,1750,9621127.502,3.388848978
WB_ S26,Summer,9,27,378215.2734,1750,9621127.502,3.931090959
WB_ S26,Summer,13,3,344246.8087,1750,9621127.502,3.578029796
WB_ S27,Summer,1,1,900,1750,9621127.502,0.009354413
WB_ S27,Summer,2,3,8734561.01,1750,9621127.502,90.78521212
WB_ S27,Summer,3,71,95306.44779,1750,9621127.502,0.990595414
WB_ S27,Summer,4,38,90874.52332,1750,9621127.502,0.944530912
WB_ S27,Summer,5,7,28800,1750,9621127.502,0.299341215
WB_ S27,Summer,6,5,328604.2502,1750,9621127.502,3.415444294
WB_ S27,Summer,7,6,98428.69523,1750,9621127.502,1.023047405
WB_ S27,Summer,8,5,60300,1750,9621127.502,0.62674567
WB_ S27,Summer,9,17,81163.63142,1750,9621127.502,0.843597919
WB_ S27,Summer,13,2,102183.9306,1750,9621127.502,1.062078541
WB_ S28,Summer,1,252,687940.2284,1750,9621127.502,7.150307782
WB_ S28,Summer,2,120,4800631.489,1750,9621127.502,49.89676613
WB_ S28,Summer,3,275,1389775.774,1750,9621127.502,14.4450406
WB_ S28,Summer,4,22,32400,1750,9621127.502,0.336758867
WB_ S28,Summer,5,3,2700,1750,9621127.502,0.028063239
WB_ S28,Summer,7,38,2058508.664,1750,9621127.502,21.3957113
WB_ S28,Summer,8,6,161130.9451,1750,9621127.502,1.674761561
WB_ S28,Summer,9,1,23400,1750,9621127.502,0.243214738
WB_ S28,Summer,12,4,414235.3757,1750,9621127.502,4.305476418
WB_ S28,Summer,13,1,50400,1750,9621127.502,0.523847127
WB_ S29,Summer,1,115,277096.49,1750,9621127.502,2.880083337
WB_ S29,Summer,2,79,1519411.643,1750,9621127.502,15.79244889
WB_ S29,Summer,3,159,370166.8481,1750,9621127.502,3.847437299
WB_ S29,Summer,4,7,11700,1750,9621127.502,0.121607369
WB_ S29,Summer,6,2,500.7413084,1750,9621127.502,0.005204601
WB_ S29,Summer,7,8,845514.0897,1750,9621127.502,8.788097753
WB_ S29,Summer,8,1,49500,1750,9621127.502,0.514492714
WB_ S29,Summer,12,2,6547232.925,1750,9621127.502,68.05057852
WB_ S3,Summer,1,69,156724.2845,1750,9621127.502,1.628959646
WB_ S3,Summer,2,37,4327799.44,1750,9621127.502,44.98224807
WB_ S3,Summer,3,177,560940.3096,1750,9621127.502,5.830297016
WB_ S3,Summer,4,22,35805.05008,1750,9621127.502,0.37215025
WB_ S3,Summer,5,3,3220.706319,1750,9621127.502,0.033475352
WB_ S3,Summer,6,1,28334.00464,1750,9621127.502,0.294497757
WB_ S3,Summer,7,18,3101111.424,1750,9621127.502,32.23230774
WB_ S3,Summer,8,2,115133.8181,1750,9621127.502,1.196676981
WB_ S3,Summer,9,10,593035.814,1750,9621127.502,6.163891019
WB_ S3,Summer,12,3,656717.1209,1750,9621127.502,6.82578129
WB_ S3,Summer,13,1,42300,1750,9621127.502,0.43965741
WB_ S4,Summer,2,6,29829.26155,1750,9621127.502,0.310039146
WB_ S4,Summer,3,16,150251.6082,1750,9621127.502,1.561683994
WB_ S4,Summer,4,2,1800,1750,9621127.502,0.018708826
WB_ S4,Summer,8,7,1678054.964,1750,9621127.502,17.4413546
WB_ S4,Summer,9,19,2565418.261,1750,9621127.502,26.66442431
WB_ S4,Summer,12,15,5055415.731,1750,9621127.502,52.5449406
WB_ S4,Summer,13,2,51300,1750,9621127.502,0.53320154
WB_ S4,Summer,14,2,27000,1750,9621127.502,0.280632389
WB_ S4,Summer,16,3,62051.23303,1750,9621127.502,0.644947622
WB_ S5,Summer,1,99,842387.0663,1750,9621127.502,8.755596121
WB_ S5,Summer,2,52,2630233.124,1750,9621127.502,27.33809654
WB_ S5,Summer,3,103,294256.9345,1750,9621127.502,3.058445431
WB_ S5,Summer,4,34,66107.20302,1750,9621127.502,0.687104531
WB_ S5,Summer,8,10,1633541.581,1750,9621127.502,16.97869175
WB_ S5,Summer,9,11,306332.0853,1750,9621127.502,3.183952039
WB_ S5,Summer,12,4,3553963.084,1750,9621127.502,36.93915379
WB_ S5,Summer,13,1,12600,1750,9621127.502,0.130961782
WB_ S5,Summer,15,1,22500,1750,9621127.502,0.233860325
WB_ S5,Summer,16,11,259200,1750,9621127.502,2.694070939
WB_ S6,Summer,1,1,21600,1750,9621127.502,0.224505912
WB_ S6,Summer,2,16,102600,1750,9621127.502,1.06640308
WB_ S6,Summer,3,23,209700,1750,9621127.502,2.179578225
WB_ S6,Summer,4,7,44100,1750,9621127.502,0.458366236
WB_ S6,Summer,8,8,1255718.113,1750,9621127.502,13.05167314
WB_ S6,Summer,9,23,1626233.063,1750,9621127.502,16.90272853
WB_ S6,Summer,12,9,6094772.423,1750,9621127.502,63.34779808
WB_ S6,Summer,16,7,266398.3619,1750,9621127.502,2.768889216
WB_ S7,Summer,1,89,5003569.383,1750,9621127.502,52.00606043
WB_ S7,Summer,2,128,3203978.381,1750,9621127.502,33.30148551
WB_ S7,Summer,3,74,248008.8498,1750,9621127.502,2.577752449
WB_ S7,Summer,4,42,85299.35378,1750,9621127.502,0.886583758
WB_ S7,Summer,8,11,898426.0894,1750,9621127.502,9.338054082
WB_ S7,Summer,9,4,169280.4698,1750,9621127.502,1.759466027
WB_ S7,Summer,12,1,12560.06691,1750,9621127.502,0.130546725
WB_ S8,Summer,1,160,1888673.918,1750,9621127.502,19.63048425
WB_ S8,Summer,2,83,6298513.515,1750,9621127.502,65.46544066
WB_ S8,Summer,3,148,480854.2903,1750,9621127.502,4.997899573
WB_ S8,Summer,4,18,59400,1750,9621127.502,0.617391257
WB_ S8,Summer,5,5,19800,1750,9621127.502,0.205797086
WB_ S8,Summer,6,2,36000,1750,9621127.502,0.374176519
WB_ S8,Summer,7,15,827454.4738,1750,9621127.502,8.600389857
WB_ S8,Summer,8,1,10426.20474,1750,9621127.502,0.108367806
WB_ S9,Summer,1,4,4958.506283,1750,9621127.502,0.051537684
WB_ S9,Summer,2,21,1297794.456,1750,9621127.502,13.4890059
WB_ S9,Summer,3,100,223036.249,1750,9621127.502,2.318192425
WB_ S9,Summer,4,64,270395.2191,1750,9621127.502,2.81043172
WB_ S9,Summer,5,27,85139.70608,1750,9621127.502,0.884924413
WB_ S9,Summer,7,17,1485330.938,1750,9621127.502,15.43822112
WB_ S9,Summer,8,1,8572.863222,1750,9621127.502,0.089104559
WB_ S9,Summer,9,16,575966.4899,1750,9621127.502,5.986476012
WB_ S9,Summer,12,2,5636260.281,1750,9621127.502,58.58211816
WB_ S9,Summer,13,1,30967.32777,1750,9621127.502,0.32186797
WB_ S9,Summer,14,1,2700,1750,9621127.502,0.028063239
WB_ W1,Summer,1,99,3105925.859,1750,9621127.502,32.28234797
WB_ W1,Summer,2,105,4697379.021,1750,9621127.502,48.82358144
WB_ W1,Summer,3,122,363049.3326,1750,9621127.502,3.773459322
WB_ W1,Summer,4,14,33447.25123,1750,9621127.502,0.347643779
WB_ W1,Summer,5,1,1800,1750,9621127.502,0.018708826
WB_ W1,Summer,7,9,841045.5462,1750,9621127.502,8.74165264
WB_ W1,Summer,8,9,239810.1765,1750,9621127.502,2.492537142
WB_ W1,Summer,9,5,158307.7365,1750,9621127.502,1.645417717
WB_ W1,Summer,12,5,138570.3264,1750,9621127.502,1.440271178
WB_ W10,Summer,1,65,267945.3483,1750,9621127.502,2.784968271
WB_ W10,Summer,2,66,1308041.461,1750,9621127.502,13.59551113
WB_ W10,Summer,3,138,289449.7931,1750,9621127.502,3.008481003
WB_ W10,Summer,4,49,190480.765,1750,9621127.502,1.979817489
WB_ W10,Summer,5,14,28800,1750,9621127.502,0.299341215
WB_ W10,Summer,6,18,3508826.97,1750,9621127.502,36.47001839
WB_ W10,Summer,7,36,2228047.641,1750,9621127.502,23.15786419
WB_ W10,Summer,8,3,20046.02204,1750,9621127.502,0.208354188
WB_ W10,Summer,9,10,314904.0434,1750,9621127.502,3.27304719
WB_ W10,Summer,12,4,499225.6192,1750,9621127.502,5.188847348
WB_ W10,Summer,13,20,965354.9465,1750,9621127.502,10.03369871
WB_ W2,Summer,1,243,1066594.751,1750,9621127.502,11.0859642
WB_ W2,Summer,2,150,4625756.25,1750,9621127.502,48.07914924
WB_ W2,Summer,3,227,1555742.568,1750,9621127.502,16.17006498
WB_ W2,Summer,4,31,48853.92357,1750,9621127.502,0.50777753
WB_ W2,Summer,5,8,14203.56635,1750,9621127.502,0.147628917
WB_ W2,Summer,6,4,221796.6683,1750,9621127.502,2.305308481
WB_ W2,Summer,7,21,1751665.956,1750,9621127.502,18.20645196
WB_ W2,Summer,8,12,302613.5028,1750,9621127.502,3.145301865
WB_ W2,Summer,9,1,33895.625,1750,9621127.502,0.352304083
WB_ W3,Summer,1,36,71478.72812,1750,9621127.502,0.742935047
WB_ W3,Summer,2,57,309149.7981,1750,9621127.502,3.213238761
WB_ W3,Summer,3,129,359043.5394,1750,9621127.502,3.73182394
WB_ W3,Summer,4,6,7200,1750,9621127.502,0.074835304
WB_ W3,Summer,7,13,840839.1379,1750,9621127.502,8.739507275
WB_ W3,Summer,8,4,99900,1750,9621127.502,1.038339841
WB_ W3,Summer,12,3,7933509.868,1750,9621127.502,82.459253
WB_ W4,Summer,1,146,800505.4629,1750,9621127.502,8.320287438
WB_ W4,Summer,2,67,3079945.373,1750,9621127.502,32.0123122
WB_ W4,Summer,3,258,507604.3337,1750,9621127.502,5.275933965
WB_ W4,Summer,4,15,19800,1750,9621127.502,0.205797086
WB_ W4,Summer,5,2,3600,1750,9621127.502,0.037417652
WB_ W4,Summer,7,10,4729531.425,1750,9621127.502,49.15776684
WB_ W4,Summer,9,3,202699.9502,1750,9621127.502,2.106821161
WB_ W4,Summer,13,3,277435.9867,1750,9621127.502,2.883611995
WB_ W5,Summer,1,141,3286662.643,1750,9621127.502,34.16088855
WB_ W5,Summer,2,124,5539550.916,1750,9621127.502,57.57694112
WB_ W5,Summer,3,72,137807.8576,1750,9621127.502,1.432346236
WB_ W5,Summer,4,22,59714.23544,1750,9621127.502,0.620657355
WB_ W5,Summer,6,5,216320.9321,1750,9621127.502,2.248394818
WB_ W5,Summer,7,13,355546.552,1750,9621127.502,3.69547698
WB_ W5,Summer,9,5,18319.60801,1750,9621127.502,0.190410199
WB_ W5,Summer,12,1,7200,1750,9621127.502,0.074835304
WB_ W6,Summer,2,10,5578430.095,1750,9621127.502,57.98104322
WB_ W6,Summer,3,107,181353.0641,1750,9621127.502,1.884946064
WB_ W6,Summer,4,120,160903.9408,1750,9621127.502,1.672402125
WB_ W6,Summer,5,16,22500,1750,9621127.502,0.233860325
WB_ W6,Summer,6,34,2217419.75,1750,9621127.502,23.04740011
WB_ W6,Summer,7,4,122400,1750,9621127.502,1.272200166
WB_ W6,Summer,8,19,1046424.733,1750,9621127.502,10.87632123
WB_ W6,Summer,9,9,235387.2858,1750,9621127.502,2.446566536
WB_ W6,Summer,12,3,56304.04953,1750,9621127.502,0.585212591
WB_ W7,Summer,1,210,960745.4069,1750,9621127.502,9.985788118
WB_ W7,Summer,2,70,5698087.684,1750,9621127.502,59.22473934
WB_ W7,Summer,3,201,592544.0145,1750,9621127.502,6.158779357
WB_ W7,Summer,4,55,225178.5677,1750,9621127.502,2.340459241
WB_ W7,Summer,5,15,53400.10265,1750,9621127.502,0.55502957
WB_ W7,Summer,7,14,1829242.38,1750,9621127.502,19.01276518
WB_ W7,Summer,8,2,87992.35233,1750,9621127.502,0.914574226
WB_ W7,Summer,9,3,20118.8228,1750,9621127.502,0.209110864
WB_ W7,Summer,12,1,133113.1705,1750,9621127.502,1.383550634
WB_ W7,Summer,13,1,20700,1750,9621127.502,0.215151499
WB_ W8,Summer,1,96,4504789.892,1750,9621127.502,46.82185005
WB_ W8,Summer,2,282,2074898.451,1750,9621127.502,21.56606334
WB_ W8,Summer,3,133,151636.7186,1750,9621127.502,1.576080544
WB_ W8,Summer,4,187,525071.7612,1750,9621127.502,5.457486777
WB_ W8,Summer,5,49,192795.7157,1750,9621127.502,2.003878606
WB_ W8,Summer,6,16,665044.7256,1750,9621127.502,6.912336683
WB_ W8,Summer,7,14,644964.1688,1750,9621127.502,6.703623548
WB_ W8,Summer,8,3,17931.6899,1750,9621127.502,0.186378259
WB_ W8,Summer,9,4,85975.42078,1750,9621127.502,0.893610658
WB_ W8,Summer,12,16,284445.7166,1750,9621127.502,2.956469671
WB_ W8,Summer,13,8,473568.4803,1750,9621127.502,4.922172377
WB_ W9,Summer,1,136,1531345.401,1750,9621127.502,15.91648589
WB_ W9,Summer,2,145,4213887.316,1750,9621127.502,43.79826912
WB_ W9,Summer,3,179,556712.9621,1750,9621127.502,5.786358844
WB_ W9,Summer,4,64,104490.2933,1750,9621127.502,1.086050396
WB_ W9,Summer,5,11,38705.34385,1750,9621127.502,0.402295301
WB_ W9,Summer,6,11,676306.3725,1750,9621127.502,7.0293879
WB_ W9,Summer,7,21,1610500.651,1750,9621127.502,16.73920911
WB_ W9,Summer,8,11,173155.577,1750,9621127.502,1.799743086
WB_ W9,Summer,9,33,540220.2595,1750,9621127.502,5.61493712
WB_ W9,Summer,12,2,108298.0919,1750,9621127.502,1.125627863
WB_ W9,Summer,13,2,67500,1750,9621127.502,0.701580974
W01,Winter,1,162,700765.9098,2000,12566370.61,5.576517924
W01,Winter,2,102,6553379.222,2000,12566370.61,52.15013485
W01,Winter,3,155,1733646.465,2000,12566370.61,13.79592023
W01,Winter,4,114,406501.6569,2000,12566370.61,3.234837404
W01,Winter,5,24,30194.70191,2000,12566370.61,0.240281803
W01,Winter,7,2,136358.2102,2000,12566370.61,1.085104159
W01,Winter,8,26,841337.1256,2000,12566370.61,6.695148117
W01,Winter,9,9,1405429.705,2000,12566370.61,11.18405424
W01,Winter,12,4,438627.8304,2000,12566370.61,3.490489369
W01,Winter,13,2,320124.1572,2000,12566370.61,2.547467101
W02,Winter,1,357,745343.9069,2000,12566370.61,5.931258355
W02,Winter,2,99,8043670.915,2000,12566370.61,64.00949934
W02,Winter,3,241,1532213.167,2000,12566370.61,12.19296497
W02,Winter,4,46,91218.88211,2000,12566370.61,0.7258968
W02,Winter,5,2,1800,2000,12566370.61,0.014323945
W02,Winter,6,1,18000,2000,12566370.61,0.143239449
W02,Winter,7,11,732012.3455,2000,12566370.61,5.825169159
W02,Winter,8,11,1153547.919,2000,12566370.61,9.17964267
W02,Winter,9,5,214909.5559,2000,12566370.61,1.710195907
W02,Winter,12,2,15648.13452,2000,12566370.61,0.124523898
W02,Winter,13,1,18000,2000,12566370.61,0.143239449
W03,Winter,1,199,1251438.277,2000,12566370.61,9.958629391
W03,Winter,2,146,5351293.406,2000,12566370.61,42.58423987
W03,Winter,3,250,808034.4643,2000,12566370.61,6.430133959
W03,Winter,4,37,51130.38943,2000,12566370.61,0.406882711
W03,Winter,5,5,3600,2000,12566370.61,0.02864789
W03,Winter,6,8,214517.72,2000,12566370.61,1.707077776
W03,Winter,7,42,838295.4589,2000,12566370.61,6.670943303
W03,Winter,8,2,29987.87916,2000,12566370.61,0.23863596
W03,Winter,9,8,83289.57045,2000,12566370.61,0.662797342
W03,Winter,12,5,3925777.71,2000,12566370.61,31.2403464
W03,Winter,13,1,9000,2000,12566370.61,0.071619724
W04,Winter,1,346,844710.0851,2000,12566370.61,6.721989277
W04,Winter,2,116,6841069.944,2000,12566370.61,54.43950488
W04,Winter,3,302,1570597.419,2000,12566370.61,12.49841714
W04,Winter,4,17,21308.49672,2000,12566370.61,0.169567629
W04,Winter,5,1,900,2000,12566370.61,0.007161972
W04,Winter,7,24,2518926.908,2000,12566370.61,20.04498343
W04,Winter,8,7,718447.4601,2000,12566370.61,5.717223232
W04,Winter,9,1,4.493862246,2000,12566370.61,3.5761E-05
W04,Winter,13,1,50400,2000,12566370.61,0.401070457
W05,Winter,1,228,1974743.013,2000,12566370.61,15.71450559
W05,Winter,2,173,6893950.45,2000,12566370.61,54.86031458
W05,Winter,3,188,1200578.625,2000,12566370.61,9.553901137
W05,Winter,4,27,49203.42246,2000,12566370.61,0.391548395
W05,Winter,5,7,7055.745508,2000,12566370.61,0.056147839
W05,Winter,6,14,732319.6504,2000,12566370.61,5.827614615
W05,Winter,7,16,1376456.149,2000,12566370.61,10.95349
W05,Winter,8,10,328604.097,2000,12566370.61,2.614948318
W05,Winter,9,1,3453.711189,2000,12566370.61,0.02748376
W06,Winter,1,203,1411225.209,2000,12566370.61,11.23017339
W06,Winter,2,260,2905007.987,2000,12566370.61,23.11731904
W06,Winter,3,389,1584396.789,2000,12566370.61,12.60822904
W06,Winter,4,14,22229.33073,2000,12566370.61,0.176895393
W06,Winter,5,2,1800,2000,12566370.61,0.014323945
W06,Winter,6,10,362712.5273,2000,12566370.61,2.886374582
W06,Winter,7,37,1982333.048,2000,12566370.61,15.77490517
W06,Winter,8,14,126432.9589,2000,12566370.61,1.006121519
W06,Winter,9,2,3671.977291,2000,12566370.61,0.029220667
W06,Winter,12,10,4166555.009,2000,12566370.61,33.15639127
W07,Winter,1,55,115502.4872,2000,12566370.61,0.919139589
W07,Winter,2,105,485078.1642,2000,12566370.61,3.860129381
W07,Winter,3,209,663777.6194,2000,12566370.61,5.282174462
W07,Winter,4,8,24300,2000,12566370.61,0.193373256
W07,Winter,7,21,1229973.907,2000,12566370.61,9.787821361
W07,Winter,8,3,85500,2000,12566370.61,0.680387382
W07,Winter,12,4,9846131.921,2000,12566370.61,78.35302827
W07,Winter,13,3,116100,2000,12566370.61,0.923894445
W08,Winter,1,1,900,2000,12566370.61,0.007161972
W08,Winter,2,42,3801765.512,2000,12566370.61,30.25348868
W08,Winter,3,96,118713.8115,2000,12566370.61,0.944694495
W08,Winter,4,134,417642.8424,2000,12566370.61,3.32349614
W08,Winter,5,45,129852.1566,2000,12566370.61,1.03333063
W08,Winter,6,2,117000,2000,12566370.61,0.931056417
W08,Winter,7,14,170213.3003,2000,12566370.61,1.354514406
W08,Winter,8,19,1305296.031,2000,12566370.61,10.38721578
W08,Winter,9,19,1911462.662,2000,12566370.61,15.21093656
W08,Winter,12,2,4593517.076,2000,12566370.61,36.55404744
W09,Winter,1,424,2815975.073,2000,12566370.61,22.40881763
W09,Winter,2,116,7694277.83,2000,12566370.61,61.22911751
W09,Winter,3,134,482766.7359,2000,12566370.61,3.841735619
W09,Winter,4,21,37704.06201,2000,12566370.61,0.300039392
W09,Winter,6,10,749197.6897,2000,12566370.61,5.961925784
W09,Winter,7,7,730643.8973,2000,12566370.61,5.814279395
W09,Winter,8,4,55800,2000,12566370.61,0.444042291
W10,Winter,1,2,1800,2000,12566370.61,0.014323945
W10,Winter,2,8,10989498.83,2000,12566370.61,87.45165301
W10,Winter,3,113,190955.9349,2000,12566370.61,1.519579048
W10,Winter,4,93,331031.9175,2000,12566370.61,2.6342683
W10,Winter,5,14,104492.1936,2000,12566370.61,0.831522456
W10,Winter,6,6,235808.2538,2000,12566370.61,1.876502461
W10,Winter,7,13,471979.3667,2000,12566370.61,3.755892462
W10,Winter,8,5,116382.0995,2000,12566370.61,0.926139321
W10,Winter,9,10,47016.23065,2000,12566370.61,0.374143276
W10,Winter,12,2,29700,2000,12566370.61,0.23634509
W10,Winter,13,3,47700,2000,12566370.61,0.379584539
W11,Winter,1,121,3294790.676,2000,12566370.61,26.21911113
W11,Winter,2,143,5982174.275,2000,12566370.61,47.60463032
W11,Winter,3,177,751056.7155,2000,12566370.61,5.976719441
W11,Winter,4,57,132017.7054,2000,12566370.61,1.05056352
W11,Winter,5,9,11700,2000,12566370.61,0.093105642
W11,Winter,7,17,1141864.387,2000,12566370.61,9.086668078
W11,Winter,8,17,349660.0592,2000,12566370.61,2.782506341
W11,Winter,9,12,228390.7125,2000,12566370.61,1.817475542
W11,Winter,12,9,584999.7827,2000,12566370.61,4.655280357
W12,Winter,1,117,2878297.941,2000,12566370.61,22.90476725
W12,Winter,2,202,6488085.9,2000,12566370.61,51.63054711
W12,Winter,3,242,563202.7639,2000,12566370.61,4.481825192
W12,Winter,4,79,191519.3583,2000,12566370.61,1.524062628
W12,Winter,5,3,3817.028761,2000,12566370.61,0.03037495
W12,Winter,6,1,54217.40024,2000,12566370.61,0.431448362
W12,Winter,7,21,1010587.401,2000,12566370.61,8.041999015
W12,Winter,8,11,539785.987,2000,12566370.61,4.295480402
W12,Winter,9,14,226700.5023,2000,12566370.61,1.804025277
W12,Winter,12,6,167145.636,2000,12566370.61,1.330102709
W12,Winter,13,6,443005.3629,2000,12566370.61,3.525324666
W13,Winter,1,47,154334.5024,2000,12566370.61,1.228154947
W13,Winter,2,67,2695225.453,2000,12566370.61,21.44792268
W13,Winter,3,254,634354.0933,2000,12566370.61,5.048029481
W13,Winter,4,13,43960.01415,2000,12566370.61,0.349822678
W13,Winter,5,2,2278.800636,2000,12566370.61,0.018134119
W13,Winter,7,50,1171865.97,2000,12566370.61,9.325413091
W13,Winter,9,5,218179.2661,2000,12566370.61,1.736215434
W13,Winter,12,2,7499696.702,2000,12566370.61,59.68069009
W14,Winter,1,182,3958803.718,2000,12566370.61,31.50315902
W14,Winter,2,188,5461425.146,2000,12566370.61,43.46064042
